O_G,O_A,O_B,O_C,Ir,Iy,Ib,Vr,Vy,Vb
1,1,0,0,-765.0329099,-69.97908435,22.74654164,239.909912,-3443.139359,-1956.61367
1,1,0,0,-771.6976017,-69.70176848,22.02280955,233.895167,-3375.032793,-2035.149974
1,1,0,0,-778.171582,-69.40724944,21.293649,227.822804,-3306.093516,-2113.184161
1,1,0,0,-784.4532633,-69.09560182,20.559238,221.694638,-3236.338391,-2190.696838
1,1,0,0,-790.5411024,-68.76690323,19.81975701,215.511813,-3165.784809,-2267.669041
1,1,0,0,-796.4336092,-68.42123734,19.07538594,209.276133,-3094.45004,-2344.081652
1,1,0,0,-802.1293367,-68.05868881,18.32630906,202.988775,-3022.351827,-2419.915982
1,1,0,0,-807.6268898,-67.67934791,17.5727104,196.651587,-2949.507836,-2495.153155
1,1,0,0,-812.9249164,-67.28330723,16.8147769,190.265823,-2875.936162,-2569.774768
1,1,0,0,-818.0221161,-66.87066562,16.05269442,183.833342,-2801.654834,-2643.762253
1,1,0,0,-822.9172328,-66.44152394,15.28665196,177.355486,-2726.68231,-2717.097493
1,1,0,0,-827.6090637,-65.99598812,14.51683848,170.834158,-2651.036938,-2789.762272
1,1,0,0,-832.0964525,-65.53416598,13.74344603,164.2707,-2574.737506,-2861.738748
1,1,0,0,-836.3782978,-65.05617141,12.96666549,157.667026,-2497.802703,-2933.009046
1,1,0,0,-840.4535468,-64.56212172,12.18668915,151.0245,-2420.251625,-3003.555687
1,1,0,0,-844.3212019,-64.05214055,11.40370772,144.34497,-2342.103324,-3073.36117
1,1,0,0,-847.9803141,-63.526354,10.6179141,137.629833,-2263.377182,-3142.408401
1,1,0,0,-851.4299888,-62.98489297,9.82950102,130.880959,-2184.092548,-3210.680242
1,1,0,0,-854.6693796,-62.42789028,9.038663785,124.099745,-2104.269057,-3278.15994
1,1,0,0,-857.6976935,-61.85548387,8.245597012,117.288094,-2023.926322,-3344.830753
1,1,0,0,-860.5141861,-61.26781435,7.450496999,110.447469,-1943.084264,-3410.676324
1,1,0,0,-863.118167,-60.6650274,6.653559255,103.579795,-1861.762727,-3475.680307
1,1,0,0,-865.5089951,-60.04727085,5.854981291,96.686546,-1779.981863,-3539.826763
1,1,0,0,-867.6860848,-59.41469711,5.054960172,89.769658,-1697.761769,-3603.099764
1,1,0,0,-869.6489007,-58.7674611,4.253694441,82.830649,-1615.122795,-3665.483767
1,1,0,0,-871.396964,-58.10572296,3.451381358,75.871411,-1532.085247,-3726.963317
1,1,0,0,-872.9298466,-57.42964586,2.648218987,68.893473,-1448.669706,-3787.523311
1,1,0,0,-874.2471764,-56.73939774,1.84440437,61.898705,-1364.896687,-3847.148745
1,1,0,0,-875.3486322,-56.03514879,1.040135938,54.888647,-1280.786936,-3905.825
1,1,0,0,-876.2339479,-55.31707333,0.235611599,47.865202,-1196.361122,-3963.537501
1,1,0,0,-876.9029077,-54.58534797,-0.568969582,40.82991,-1111.640167,-4020.272091
1,1,0,0,-877.355351,-53.84015365,-1.373409502,33.784674,-1026.644883,-4076.014701
1,1,0,0,-877.5911679,-53.08167384,-2.177509271,26.731089,-941.396324,-4130.751636
1,1,0,0,-877.6103037,-52.31009602,-2.981070824,19.671058,-855.915456,-4184.469344
1,1,0,0,-877.4127551,-51.52560986,-3.783895194,12.606176,-770.223432,-4237.154625
1,1,0,0,-876.9985745,-50.72840897,-4.585784334,5.538324,-684.341306,-4288.7944
1,1,0,0,-876.3678663,-49.91868949,-5.386539848,-1.530881,-598.290363,-4339.375986
1,1,0,0,-875.5207903,-49.09665174,-6.18596469,-8.599569,-512.091745,-4388.886865
1,1,0,0,-874.4575582,-48.26249855,-6.98386162,-15.666145,-425.766814,-4437.314871
1,1,0,0,-873.1784367,-47.4164364,-7.780034429,-22.728728,-339.336789,-4484.648014
1,1,0,0,-871.683744,-46.55867383,-8.574286455,-29.785734,-252.823065,-4530.874645
1,1,0,0,-869.9738527,-45.68942275,-9.366422011,-36.835293,-166.246927,-4575.983335
1,1,0,0,-868.0491865,-44.80889727,-10.15624528,-43.875777,-79.629792,-4619.962985
1,1,0,0,-865.9102235,-43.91731493,-10.94356167,-50.905338,7.007011,-4662.802694
1,1,0,0,-863.5574927,-43.01489539,-11.72817659,-57.922359,93.642076,-4704.491957
1,1,0,0,-860.9915774,-42.10186147,-12.50989661,-64.924981,180.254063,-4745.020423
1,1,0,0,-858.2131123,-41.17843799,-13.28852841,-71.911587,266.821555,-4784.378137
1,1,0,0,-855.2227858,-40.24485293,-14.06388001,-78.880351,353.323245,-4822.555342
1,1,0,0,-852.0213376,-39.30133645,-14.83575989,-85.829656,439.737749,-4859.542677
1,1,0,0,-848.6095608,-38.34812179,-15.60397807,-92.757687,526.043782,-4895.330957
1,1,0,0,-844.9882993,-37.38544411,-16.36834496,-99.66286,612.220004,-4929.911404
1,1,0,0,-841.1584497,-36.41354127,-17.12867231,-106.54336,698.245185,-4963.275449
1,1,0,0,-837.1209587,-35.43265286,-17.88477228,-113.397592,784.098073,-4995.414897
1,1,0,0,-832.8768251,-34.44302104,-18.63645849,-120.223774,869.757526,-5026.321773
1,1,0,0,-828.4270976,-33.44488977,-19.38354523,-127.020322,955.202358,-5055.988498
1,1,0,0,-823.7728762,-32.43850552,-20.12584837,-133.785454,1040.411537,-5084.407713
1,1,0,0,-818.9153106,-31.42411635,-20.86318451,-140.517597,1125.363987,-5111.572433
1,1,0,0,-813.8556014,-30.40197266,-21.59537185,-147.214991,1210.038797,-5137.475937
1,1,0,0,-808.5949983,-29.37232641,-22.32222947,-153.876074,1294.415034,-5162.111845
1,1,0,0,-803.1348017,-28.33543183,-23.04357821,-160.49913,1378.47193,-5185.474063
1,1,0,0,-797.4763603,-27.29154467,-23.75924002,-167.082597,1462.188684,-5207.556849
1,1,0,0,-791.6210727,-26.24092278,-24.46903861,-173.624781,1545.544693,-5228.354725
1,1,0,0,-785.570385,-25.18382532,-25.17279877,-180.124153,1628.519343,-5247.862598
1,1,0,0,-779.3257924,-24.12051329,-25.87034702,-186.57903,1711.092196,-5266.075628
1,1,0,0,-772.8888369,-23.05124887,-26.5615111,-192.987894,1793.242858,-5282.989338
1,1,0,0,-766.2611086,-21.97629601,-27.24612059,-199.349095,1874.951078,-5298.599526
1,1,0,0,-759.4442439,-20.89591979,-27.92400643,-205.661137,1956.196671,-5312.902386
1,1,0,0,-752.4399264,-19.81038692,-28.5950015,-211.922381,2036.959628,-5325.894343
1,1,0,0,-745.2498853,-18.71996507,-29.25894006,-218.131353,2117.219973,-5337.572229
1,1,0,0,-737.8758964,-17.62492337,-29.9156584,-224.286469,2196.95795,-5347.933118
1,1,0,0,-730.3197803,-16.52553187,-30.56499434,-230.386255,2276.153858,-5356.974502
1,1,0,0,-722.583403,-15.42206199,-31.20678783,-236.429171,2354.788172,-5364.694115
1,1,0,0,-714.6686747,-14.31478596,-31.84088048,-242.413754,2432.841466,-5371.090087
1,1,0,0,-706.5775499,-13.20397716,-32.46711602,-248.338508,2510.294501,-5376.16079
1,1,0,0,-698.312026,-12.08990959,-33.08533984,-254.202003,2587.128159,-5379.905025
1,1,0,0,-689.8741441,-10.97285823,-33.69539952,-260.002754,2663.323498,-5382.321835
1,1,0,0,-681.2659869,-9.853098575,-34.29714442,-265.739375,2738.861686,-5383.410648
1,1,0,0,-672.4896798,-8.73090701,-34.89042616,-271.410403,2813.724122,-5383.171167
1,1,0,0,-663.5473891,-7.606560321,-35.47509827,-277.014485,2887.892293,-5381.60348
1,1,0,0,-654.4413224,-6.480336004,-36.05101655,-282.550191,2961.34795,-5378.707939
1,1,0,0,-645.1737274,-5.352511835,-36.61803881,-288.016212,3034.072921,-5374.485303
1,1,0,0,-635.746892,-4.223366165,-37.17602523,-293.41114,3106.049298,-5368.936573
1,1,0,0,-626.1631432,-3.093177535,-37.72483807,-298.733688,3177.259294,-5362.063135
1,1,0,0,-616.4248468,-1.962224924,-38.26434204,-303.982514,3247.685364,-5353.866683
1,1,0,0,-606.5344066,-0.830787351,-38.794404,-309.156364,3317.310106,-5344.349252
1,1,0,0,-596.4942641,0.300855918,-39.31489326,-314.253918,3386.116371,-5333.513174
1,1,0,0,-586.3068974,1.432425733,-39.82568134,-319.273955,3454.087153,-5321.361133
1,1,0,0,-575.9748212,2.563642834,-40.32664227,-324.21521,3521.205699,-5307.896121
1,1,0,0,-565.5005855,3.694228181,-40.81765237,-329.076495,3587.455432,-5293.12146
1,1,0,0,-554.8867758,4.823902755,-41.29859056,-333.856567,3652.820028,-5277.040802
1,1,0,0,-544.1360114,5.952387884,-41.76933812,-338.554293,3717.283339,-5259.658107
1,1,0,0,-533.250946,7.079405075,-42.22977895,-343.168474,3780.82947,-5240.977665
1,1,0,0,-522.2342661,8.204676309,-42.67979938,-347.69801,3843.442746,-5221.004096
1,1,0,0,-511.0886907,9.327923876,-43.11928846,-352.141746,3905.107712,-5199.742306
1,1,0,0,-499.8169707,10.44887066,-43.54813771,-356.498615,3965.809144,-5177.197564
1,1,0,0,-488.4218881,11.56724,-43.9662414,-360.767528,4025.532093,-5153.375425
1,1,0,0,-476.9062553,12.68275599,-44.37349635,-364.947451,4084.261786,-5128.281763
1,1,0,0,-465.2729144,13.79514333,-44.76980212,-369.037328,4141.983758,-5101.922771
1,1,0,0,-453.5247363,14.90412761,-45.15506089,-373.036169,4198.683764,-5074.304961
1,1,0,0,-441.6646207,16.00943514,-45.52917765,-376.942973,4254.347801,-5045.43512
1,1,0,0,-429.6954943,17.11079327,-45.89206005,-380.756805,4308.962141,-5015.320409
1,1,0,0,-417.6203112,18.20793018,-46.2436186,-384.476675,4362.513331,-4983.968231
1,1,0,0,-405.4420512,19.30057523,-46.58376651,-388.101714,4414.988116,-4951.386341
1,1,0,0,-393.16372,20.38845877,-46.91241991,-391.630998,4466.373582,-4917.582758
1,1,0,0,-380.7883476,21.47131242,-47.22949768,-395.06368,4516.657035,-4882.565842
1,1,0,0,-368.3189882,22.54886894,-47.53492163,-398.398891,4565.826078,-4846.344217
1,1,0,0,-355.758719,23.62086249,-47.82861638,-401.635828,4613.868567,-4808.926837
1,1,0,0,-343.1106397,24.68702851,-48.11050953,-404.773666,4660.772655,-4770.322909
1,1,0,0,-330.3778716,25.74710397,-48.38053149,-407.811668,4706.52677,-4730.541981
1,1,0,0,-317.563557,26.80082726,-48.63861569,-410.749053,4751.119626,-4689.593854
1,1,0,0,-304.6708581,27.84793844,-48.88469841,-413.585117,4794.540212,-4647.488648
1,1,0,0,-291.7029565,28.8881791,-49.11871897,-416.319145,4836.777825,-4604.236736
1,1,0,0,-278.6630524,29.92129261,-49.3406196,-418.950488,4877.822026,-4559.848799
1,1,0,0,-265.5543638,30.94702403,-49.55034558,-421.478453,4917.662717,-4514.335782
1,1,0,0,-252.3801254,31.96512029,-49.74784516,-423.902468,4956.290031,-4467.708927
1,1,0,0,-239.1435885,32.97533017,-49.93306961,-426.221895,4993.694464,-4419.979718
1,1,0,0,-225.8480192,33.97740443,-50.10597324,-428.436184,5029.866776,-4371.159947
1,1,0,0,-212.4966988,34.97109579,-50.26651342,-430.544774,5064.798057,-4321.261659
1,1,0,0,-199.0929219,35.95615907,-50.41465052,-432.547159,5098.479661,-4270.297163
1,1,0,0,-185.639996,36.93235119,-50.55034803,-434.442844,5130.903305,-4218.279032
1,1,0,0,-172.1412411,37.89943131,-50.67357246,-436.231356,5162.06097,-4165.220092
1,1,0,0,-158.5999881,38.85716079,-50.78429341,-437.912255,5191.944978,-4111.133455
1,1,0,0,-145.0195786,39.80530335,-50.88248355,-439.485123,5220.547948,-4056.032453
1,1,0,0,-131.4033637,40.74362502,-50.96811869,-440.949575,5247.862829,-3999.930693
1,1,0,0,-117.7547034,41.67189429,-51.04117767,-442.305259,5273.882889,-3942.842002
1,1,0,0,-104.0769658,42.58988211,-51.1016425,-443.551834,5298.601682,-3884.78046
1,1,0,0,-90.37352597,43.497362,-51.14949825,-444.688992,5322.013136,-3825.760422
1,1,0,0,-76.64776547,44.39411,-51.18473312,-445.716436,5344.111465,-3765.796419
1,1,0,0,-62.90307128,45.27990489,-51.20733842,-446.633946,5364.891213,-3704.903268
1,1,0,0,-49.14283509,46.15452807,-51.21730861,-447.44128,5384.347265,-3643.095995
1,1,0,0,-35.37045237,47.01776375,-51.2146412,-448.138229,5402.474803,-3580.389824
1,1,0,0,-21.58932164,47.86939893,-51.19933688,-448.724639,5419.269361,-3516.800254
1,1,0,0,-7.802843485,48.70922347,-51.17139942,-449.200356,5434.726792,-3452.34296
1,1,0,0,5.985580126,49.53703016,-51.13083572,-449.565248,5448.843301,-3387.033859
1,1,0,0,19.77254682,50.35261475,-51.07765578,-449.81926,5461.615379,-3320.889044
1,1,0,0,33.55465451,51.15577599,-51.01187275,-449.962304,5473.039891,-3253.924861
1,1,0,0,47.32850241,51.94631572,-50.93350284,-449.994358,5483.11401,-3186.15781
1,1,0,0,61.09069169,52.72403888,-50.84256541,-449.9154,5491.835261,-3117.604622
1,1,0,0,74.83782645,53.48875356,-50.7390829,-449.725452,5499.201477,-3048.282215
1,1,0,0,88.56651448,54.24027108,-50.62308084,-449.42458,5505.210854,-2978.207683
1,1,0,0,102.2733682,54.97840602,-50.49458787,-449.012839,5509.861896,-2907.398329
1,1,0,0,115.9550052,55.70297623,-50.35363569,-448.490339,5513.15347,-2835.87161
1,1,0,0,129.6080497,56.41380293,-50.20025909,-447.857201,5515.084762,-2763.645181
1,1,0,0,143.2291326,57.11071074,-50.03449592,-447.11359,5515.655288,-2690.736862
1,1,0,0,156.8148929,57.79352771,-49.85638708,-446.259693,5514.864905,-2617.164649
1,1,0,0,170.3619783,58.46208534,-49.66597651,-445.295708,5512.713811,-2542.946681
1,1,0,0,183.8670459,59.11621869,-49.46331121,-444.221888,5509.202534,-2468.101284
1,1,0,0,197.3267634,59.75576634,-49.24844118,-443.038486,5504.331954,-2392.646916
1,1,0,0,210.7378095,60.3805705,-49.02141944,-441.745799,5498.10327,-2316.602189
1,1,0,0,224.0968751,60.990477,-48.78230201,-440.344135,5490.518,-2239.98588
1,1,0,0,237.4006637,61.58533536,-48.53114789,-438.833868,5481.578025,-2162.816887
1,1,0,0,250.6458926,62.16499878,-48.26801907,-437.215339,5471.285567,-2085.114251
1,1,0,0,263.8292936,62.72932426,-47.99298046,-435.488966,5459.643145,-2006.897145
1,1,0,0,276.9476136,63.27817253,-47.70609993,-433.655178,5446.653641,-1928.184863
1,1,0,0,289.9976156,63.81140818,-47.40744827,-431.714415,5432.320256,-1848.996831
1,1,0,0,302.9760797,64.32889963,-47.09709918,-429.667161,5416.646521,-1769.352585
1,1,0,0,315.8798032,64.83051921,-46.77512922,-427.513922,5399.636319,-1689.271782
1,1,0,0,328.7056023,65.31614313,-46.44161784,-425.255226,5381.293841,-1608.774167
1,1,0,0,341.4503122,65.78565158,-46.09664734,-422.891634,5361.623608,-1527.879617
1,1,0,0,354.1107882,66.23892871,-45.74030284,-420.423729,5340.630471,-1446.608075
1,1,0,0,366.6839062,66.67586267,-45.37267226,-417.852127,5318.319611,-1364.979605
1,1,0,0,379.1665639,67.09634565,-44.99384631,-415.177455,5294.69655,-1283.014348
1,1,0,0,391.5556811,67.50027391,-44.60391847,-412.400362,5269.767096,-1200.732533
1,1,0,0,403.848201,67.88754776,-44.20298495,-409.521552,5243.537398,-1118.154444
1,1,0,0,416.0410903,68.25807167,-43.79114467,-406.541729,5216.013946,-1035.300464
1,1,0,0,428.1313404,68.61175419,-43.36849927,-403.46163,5187.203516,-952.191042
1,1,0,0,440.1159682,68.94850807,-42.93515301,-400.282014,5157.113225,-868.846682
1,1,0,0,451.9920164,69.26825021,-42.49121283,-397.003651,5125.750498,-785.287943
1,1,0,0,463.7565546,69.57090172,-42.03678827,-393.627377,5093.123068,-701.53545
1,1,0,0,475.4066801,69.85638791,-41.57199144,-390.154006,5059.238987,-617.609861
1,1,0,0,486.939518,70.12463835,-41.09693704,-386.584407,5024.106615,-533.531878
1,1,0,0,498.3522229,70.37558685,-40.61174228,-382.919449,4987.73462,-449.322258
1,1,0,0,509.6419785,70.60917148,-40.11652688,-379.160045,4950.131967,-365.00178
1,1,0,0,520.8059992,70.82533461,-39.61141303,-375.307108,4911.307962,-280.591234
1,1,0,0,531.8415303,71.0240229,-39.09652535,-371.361617,4871.272153,-196.111454
1,1,0,0,542.7458488,71.20518732,-38.57199091,-367.324518,4830.03444,-111.583296
1,1,0,0,553.5162642,71.36878317,-38.03793911,-363.196823,4787.604976,-27.027594
1,1,0,0,564.1501188,71.51477009,-37.49450173,-358.979544,4743.994255,57.534774
1,1,0,0,574.6447889,71.64311205,-36.94181286,-354.673715,4699.213024,142.082941
1,1,0,0,584.9976848,71.75377738,-36.38000887,-350.280414,4653.272327,226.596062
1,1,0,0,595.206252,71.84673878,-35.80922837,-345.800719,4606.183505,311.05327
1,1,0,0,605.2679717,71.9219733,-35.22961221,-341.235741,4557.958185,395.433731
1,1,0,0,615.1803611,71.97946238,-34.64130339,-336.586591,4508.608258,479.716622
1,1,0,0,624.9409744,72.01919183,-34.04444708,-331.854424,4458.14589,563.881164
1,1,0,0,634.5474033,72.04115185,-33.43919054,-327.040406,4406.583544,647.906567
1,1,0,0,643.9972773,72.04533701,-32.82568312,-322.145736,4353.933947,731.772107
1,1,0,0,653.2882647,72.03174629,-32.20407618,-317.171613,4300.210079,815.457104
1,1,0,0,662.4180731,72.00038303,-31.57452311,-312.119258,4245.425195,898.940889
1,1,0,0,671.3844497,71.95125497,-30.93717924,-306.989925,4189.592825,982.202881
1,1,0,0,680.1851821,71.88437422,-30.29220182,-301.784879,4132.72673,1065.222532
1,1,0,0,688.8180987,71.79975729,-29.63975,-296.505407,4074.840957,1147.979349
1,1,0,0,697.2810695,71.69742506,-28.97998477,-291.152807,4015.949762,1230.452927
1,1,0,0,705.5720062,71.57740276,-28.3130689,-285.728399,3956.067709,1312.622905
1,1,0,0,713.6888631,71.43972002,-27.63916697,-280.233525,3895.209549,1394.469021
1,1,0,0,721.6296374,71.2844108,-26.95844523,-274.669538,3833.390297,1475.971068
1,1,0,0,729.3923697,71.11151341,-26.27107166,-269.037813,3770.625221,1557.108949
1,1,0,0,736.9751447,70.92107053,-25.57721585,-263.339747,3706.929809,1637.862622
1,1,0,0,744.3760912,70.71312912,-24.877049,-257.576726,3642.319758,1718.212188
1,1,0,0,751.5933833,70.48774051,-24.17074388,-251.750191,3576.811018,1798.137814
1,1,0,0,758.6252399,70.24496029,-23.45847475,-245.861572,3510.419759,1877.619777
1,1,0,0,765.4699261,69.98484837,-22.74041735,-239.912332,3443.16236,1956.638464
1,1,0,0,772.125753,69.70746892,-22.01674887,-233.903912,3375.055409,2035.174383
1,1,0,0,778.5910782,69.41289039,-21.28764785,-227.83783,3306.115714,2113.208152
1,1,0,0,784.8643065,69.10118545,-20.5532942,-221.715549,3236.360281,2190.72051
1,1,0,0,790.94389,68.77243101,-19.8138691,-215.538609,3165.806325,2267.69235
1,1,0,0,796.8283286,68.42670818,-19.069555,-209.308517,3094.471259,2344.104675
1,1,0,0,802.5161703,68.06410227,-18.32053554,-203.026813,3022.372683,2419.938631
1,1,0,0,808.0060116,67.68470273,-17.56699555,-196.695048,2949.528373,2495.175496
1,1,0,0,813.2964981,67.28860319,-16.80912094,-190.314784,2875.956325,2569.796713
1,1,0,0,818.3863242,66.87590136,-16.04709871,-183.887594,2801.674667,2643.783879
1,1,0,0,823.274234,66.44669908,-15.28111689,-177.415062,2726.701736,2717.118723
1,1,0,0,827.9590216,66.00110225,-14.51136446,-170.898794,2651.056045,2789.783172
1,1,0,0,832.4395309,65.5392208,-13.73803135,-164.340396,2574.756239,2861.759274
1,1,0,0,836.7146564,65.0611687,-12.96130838,-157.741474,2497.82115,2933.029286
1,1,0,0,840.7833432,64.56706389,-12.18138719,-151.103667,2420.269764,3003.575608
1,1,0,0,844.6445874,64.0570283,-11.39846021,-144.428614,2342.12121,3073.380849
1,1,0,0,848.2974362,63.53118775,-10.61272062,-137.717954,2263.394771,3142.427783
1,1,0,0,851.7409883,62.989672,-9.8243623,-130.973348,2184.109884,3210.699371
1,1,0,0,854.974394,62.43261466,-9.033579755,-124.196468,2104.286085,3278.178772
1,1,0,0,857.9968555,61.86015316,-8.240568105,-117.388975,2023.943097,3344.849321
1,1,0,0,860.8076269,61.27242875,-7.445523015,-110.552541,1943.100731,3410.694584
1,1,0,0,863.4060147,60.66958645,-6.648640651,-103.688871,1861.778941,3475.698314
1,1,0,0,865.7913778,60.05177499,-5.850117633,-96.799648,1779.997769,3539.844462
1,1,0,0,867.9631276,59.41914681,-5.050150987,-89.886577,1697.777422,3603.11721
1,1,0,0,869.9207281,58.771858,-4.248938093,-82.951363,1615.138173,3665.500949
1,1,0,0,871.6636963,58.11006826,-3.44667664,-75.995711,1532.100416,3726.980279
1,1,0,0,873.1916021,57.43394089,-2.643564574,-69.021348,1448.684633,3787.540031
1,1,0,0,874.5040686,56.74364271,-1.839800054,-62.029979,1364.911405,3847.165256
1,1,0,0,875.6007717,56.03934403,-1.035581397,-55.023342,1280.801412,3905.841258
1,1,0,0,876.481441,55.32121862,-0.231107033,-48.003164,1196.3754,3963.553561
1,1,0,0,877.1458591,54.58944369,0.573424545,-40.971183,1111.654192,4020.287909
1,1,0,0,877.5938619,53.84419977,1.37781483,-33.929115,1026.65871,4076.03031
1,1,0,0,877.825339,53.08567075,2.181865349,-26.878709,941.40992,4130.767014
1,1,0,0,877.8402332,52.31404377,2.985377714,-19.821714,855.928843,4184.484524
1,1,0,0,877.6385407,51.52950923,3.788153669,-12.759857,770.236577,4237.169563
1,1,0,0,877.2203114,50.7322607,4.58999514,-5.694887,684.354275,4288.809151
1,1,0,0,876.5856483,49.92249489,5.390704284,1.371458,598.303112,4339.390539
1,1,0,0,875.734708,49.10041158,6.190083537,8.437429,512.10434,4388.901242
1,1,0,0,874.6677005,48.26621363,6.987935664,15.501277,425.7792,4437.329061
1,1,0,0,873.384889,47.42010685,7.784063804,22.561275,339.34901,4484.662028
1,1,0,0,871.88659,46.5623,8.578271525,29.615674,252.835099,4530.888472
1,1,0,0,870.1731732,45.69300474,9.370362867,36.662725,166.258796,4575.996986
1,1,0,0,868.2450612,44.81243555,10.16014239,43.700701,79.641474,4619.976449
1,1,0,0,866.1027298,43.9208097,10.94741523,50.727864,-6.995494,4662.816004
1,1,0,0,863.7467075,43.01834718,11.73198714,57.742476,-93.630746,4704.505069
1,1,0,0,861.1775756,42.10527066,12.51366454,64.742799,-180.242887,4745.033381
1,1,0,0,858.3959681,41.18180543,13.29225455,71.727117,-266.810555,4784.390919
1,1,0,0,855.4025711,40.24817934,14.06756507,78.693703,-353.312388,4822.567981
1,1,0,0,852.1981233,39.30462274,14.8394048,85.640841,-439.727057,4859.555151
1,1,0,0,848.7834153,38.35136844,15.60758331,92.566815,-526.033222,4895.343299
